date,AAPL,IBM,HD,SO,SPX
2012-12-27,18.395,184.0697,61.07,42.68,1418.1
2012-12-28,18.2,181.3188,60.65,42.33,1402.43
2012-12-31,19.006,182.9617,61.85,42.81,1426.19
2013-01-02,19.608,187.5465,63.48,43.78,1462.42
2013-01-03,19.361,186.5149,63.3,43.77,1459.37
2013-01-04,18.821,185.2923,63.18,44.16,1466.47
2013-01-07,18.711,184.4804,62.841,43.39,1461.89
2013-01-08,18.761,184.2225,63.22,43.27,1457.15
2013-01-09,18.468,183.6971,63.17,43.06,1461.02
2013-01-10,18.697,184.232,63.62,43.22,1472.12
2013-01-11,18.582,185.7316,63.7,43.16,1472.05
2013-01-14,17.92,183.9837,63.48,43.05,1470.68
2013-01-15,17.354,183.8691,63.95,42.99,1472.34
2013-01-16,18.075,183.955,63.86,42.91,1472.63
2013-01-17,17.953,184.9675,65.05,43.0,1480.94
2013-01-18,17.857,185.7507,65.47,43.49,1485.98
2013-01-22,18.028,187.2886,65.75,43.85,1492.56
2013-01-23,18.357,195.5412,66.46,43.87,1494.81
2013-01-24,16.089,195.2546,67.35,44.21,1494.82
2013-01-25,15.71,195.78,67.82,44.45,1502.96
2013-01-28,16.065,195.7418,67.58,44.35,1500.18
2013-01-29,16.367,194.7579,67.2,44.62,1507.84
2013-01-30,16.315,194.395,67.24,44.53,1501.96
2013-01-31,16.268,193.9652,66.92,44.23,1498.11
2013-02-01,16.201,195.9805,67.3,44.01,1513.17
2013-02-04,15.797,194.6529,66.36,43.81,1495.71
2013-02-05,16.352,193.6977,66.39,43.63,1511.29
2013-02-06,16.334,192.0071,66.67,43.83,1512.12
2013-02-07,16.722,190.7845,66.31,43.83,1509.39
2013-02-08,16.964,192.6375,67.01,43.85,1517.93
2013-02-11,17.14,191.1856,66.38,44.06,1517.01
2013-02-12,16.711,191.071,67.32,44.16,1519.43
2013-02-13,16.679,191.1188,67.45,44.17,1520.33
2013-02-14,16.664,190.6985,67.34,43.91,1521.38
2013-02-15,16.434,191.9689,67.52,44.11,1519.79
2013-02-19,16.428,191.3385,67.55,44.48,1530.94
2013-02-20,16.03,190.3737,66.44,44.55,1511.95
2013-02-21,15.931,189.4377,64.38,44.43,1502.42
2013-02-22,16.1,192.0739,65.58,44.74,1515.6
2013-02-25,15.814,188.6544,63.92,44.54,1487.85
2013-02-26,16.035,190.2114,67.56,44.71,1496.94
2013-02-27,15.878,193.2583,68.06,45.07,1515.99
2013-02-28,15.764,191.8256,68.5,45.01,1514.68
2013-03-01,15.374,193.8123,69.03,44.83,1518.2
2013-03-04,15.002,195.9901,70.29,45.03,1525.2
2013-03-05,15.398,197.27,70.47,45.36,1539.79
2013-03-06,15.202,199.0371,70.48,45.48,1541.46
2013-03-07,15.378,200.0304,70.25,45.39,1544.26
2013-03-08,15.419,200.9474,71.37,45.32,1551.18
2013-03-11,15.638,200.6609,71.32,45.31,1556.22
2013-03-12,15.301,201.1098,70.75,45.2,1552.48
2013-03-13,15.298,202.5521,70.76,45.29,1554.52
2013-03-14,15.446,206.1244,70.24,45.37,1563.23
2013-03-15,15.845,205.2838,69.05,45.52,1560.7
2013-03-18,16.276,203.6505,69.35,45.31,1552.1
2013-03-19,16.232,203.8702,68.79,45.47,1548.34
2013-03-20,16.146,205.4176,68.88,45.79,1558.71
2013-03-21,16.169,202.7431,68.95,45.43,1545.8
2013-03-22,16.497,202.5712,69.56,45.66,1556.89
2013-03-25,16.556,201.2913,69.47,45.63,1551.69
2013-03-26,16.469,202.8386,70.05,46.14,1563.77
2013-03-27,16.146,201.4345,69.65,46.36,1562.85
2013-03-28,15.809,203.7365,69.78,46.92,1569.19
2013-04-01,15.318,202.8577,69.67,46.74,1562.17
2013-04-02,15.35,204.749,71.02,46.82,1570.25
2013-04-03,15.428,203.1252,70.36,46.69,1553.69
2013-04-04,15.276,201.8357,70.69,47.23,1559.98
2013-04-05,15.114,200.0209,70.06,47.19,1553.28
2013-04-08,15.222,199.9349,71.22,47.49,1563.07
2013-04-09,15.249,199.8394,71.2,47.31,1568.61
2013-04-10,15.56,202.4948,71.69,47.45,1587.73
2013-04-11,15.512,203.3735,71.9,47.62,1593.37
2013-04-12,15.35,201.9026,73.62,47.88,1588.85
2013-04-15,14.995,199.8776,72.23,47.36,1552.36
2013-04-16,15.223,202.4948,72.46,48.13,1574.57
2013-04-17,14.386,200.2692,72.8,47.96,1552.01
2013-04-18,14.002,197.8622,72.48,47.87,1541.61
2013-04-19,13.948,181.4812,74.0,48.51,1555.25
2013-04-22,14.238,179.4085,73.86,48.47,1562.5
2013-04-23,14.505,183.019,73.38,48.65,1578.78
2013-04-24,14.481,183.1145,73.28,48.03,1578.79
2013-04-25,14.585,185.2541,73.37,48.09,1585.16
2013-04-26,14.9,185.5979,73.35,47.95,1582.24
2013-04-29,15.361,190.2209,73.67,48.14,1593.61
2013-04-30,15.814,193.4589,73.35,48.23,1597.57
2013-05-01,15.689,190.6794,72.76,47.84,1582.7
2013-05-02,15.911,193.3156,73.33,47.23,1597.59
2013-05-03,16.071,195.3406,73.96,47.26,1614.42
2013-05-06,16.454,193.6882,75.26,46.76,1617.5
2013-05-07,16.381,194.5,75.07,47.27,1625.96
2013-05-08,16.566,195.6367,75.42,46.93,1632.69
2013-05-09,16.313,194.1275,75.87,46.22,1626.67
2013-05-10,16.178,195.3024,76.01,46.1,1633.7
2013-05-13,16.241,193.3921,76.67,45.84,1633.77
2013-05-14,15.852,194.0989,77.32,46.26,1650.34
2013-05-15,15.316,194.2039,77.88,46.66,1658.78
2013-05-16,15.521,195.5125,76.75,46.3,1650.47
2013-05-17,15.474,199.0944,76.86,46.6,1667.47
2013-05-20,15.819,198.292,76.76,46.4,1666.29
2013-05-21,15.702,199.295,78.71,46.44,1669.16
2013-05-22,15.763,197.7094,79.69,45.76,1655.35
2013-05-23,15.791,196.9166,78.91,45.52,1650.51
2013-05-24,15.898,196.4963,78.99,45.2,1649.6
2013-05-28,15.766,198.464,79.82,44.89,1660.06
2013-05-29,15.891,198.5977,79.49,44.26,1648.36
2013-05-30,16.128,199.9731,79.44,44.13,1654.41
2013-05-31,16.062,198.6932,78.66,43.9,1630.74
2013-06-03,16.097,199.5815,79.08,44.09,1640.42
2013-06-04,16.047,196.9453,76.63,43.95,1631.38
2013-06-05,15.897,193.6499,75.1,43.69,1608.9
2013-06-06,15.659,194.6624,77.26,44.43,1622.56
2013-06-07,15.779,197.0981,78.74,44.44,1643.38
2013-06-10,15.675,195.8277,77.73,44.4,1642.81
2013-06-11,15.629,194.8344,77.61,44.26,1626.13
2013-06-12,15.435,192.179,76.4,43.92,1612.52
2013-06-13,15.57,194.6338,76.53,44.65,1636.36
2013-06-14,15.359,193.1342,76.59,44.49,1626.73
2013-06-17,15.429,193.9365,76.14,44.52,1639.04
2013-06-18,15.42,195.6844,77.19,44.75,1651.81
2013-06-19,15.107,192.8858,75.93,43.57,1628.93
2013-06-20,14.887,188.5016,73.87,42.48,1588.19
2013-06-21,14.768,186.6964,73.82,43.1,1592.43
2013-06-24,14.376,184.8624,73.51,42.94,1573.09
2013-06-25,14.38,186.2379,74.14,43.56,1588.03
2013-06-26,14.217,186.1233,75.67,44.03,1603.26
2013-06-27,14.064,186.8778,76.27,44.0,1613.2
2013-06-28,14.162,182.5414,77.47,44.13,1606.28
2013-07-01,14.615,182.7038,76.87,43.81,1614.96
2013-07-02,14.946,182.9139,77.31,43.61,1614.08
2013-07-03,15.029,184.5854,77.73,43.4,1615.41
2013-07-05,14.908,186.1901,78.29,43.14,1631.89
2013-07-08,14.823,186.2379,79.22,43.85,1640.46
2013-07-09,15.084,182.7229,79.7,44.12,1652.32
2013-07-10,15.026,183.6303,79.4,44.23,1652.62
2013-07-11,15.26,184.1556,79.86,44.96,1675.02
2013-07-12,15.233,183.4583,80.54,44.99,1680.19
2013-07-15,15.266,185.3018,80.4,45.55,1682.5
2013-07-16,15.364,185.1585,80.22,45.25,1676.26
2013-07-17,15.368,185.8272,80.44,45.26,1680.91
2013-07-18,15.42,189.1129,80.02,45.62,1689.37
2013-07-19,15.177,184.8624,79.89,45.56,1692.09
2013-07-22,15.225,185.3878,80.0,45.51,1695.53
2013-07-23,14.964,186.2379,80.19,45.62,1692.39
2013-07-24,15.733,187.7948,80.27,45.04,1685.94
2013-07-25,15.661,188.3774,78.99,45.14,1690.25
2013-07-26,15.75,188.5016,78.74,45.34,1691.65
2013-07-29,15.993,187.4127,78.67,45.4,1685.33
2013-07-30,16.19,187.2217,78.6,45.42,1685.96
2013-07-31,16.162,186.2952,79.03,44.84,1685.73
2013-08-01,16.31,187.0307,78.64,44.35,1706.87
2013-08-02,16.519,186.4098,80.23,44.34,1709.67
2013-08-05,16.766,186.7346,79.66,44.07,1707.14
2013-08-06,16.616,182.4268,80.05,43.77,1697.37
2013-08-07,16.606,180.1057,78.83,44.14,1690.91
2013-08-08,16.465,179.504,80.04,44.04,1697.48
2013-08-09,16.23,179.3989,78.97,43.87,1691.42
2013-08-12,16.691,180.612,79.2,43.56,1689.47
2013-08-13,17.485,179.972,79.44,43.78,1694.16
2013-08-14,17.804,179.1219,77.44,43.61,1685.39
2013-08-15,17.783,177.4599,75.14,42.9,1661.32
2013-08-16,17.94,177.0301,75.38,42.39,1655.83
2013-08-19,18.134,175.9699,75.21,42.05,1646.06
2013-08-20,17.895,176.2851,74.29,42.25,1652.35
2013-08-21,17.941,176.5716,73.73,41.67,1642.8
2013-08-22,17.963,176.8868,74.0,41.93,1656.96
2013-08-23,17.894,177.1065,73.89,42.23,1663.5
2013-08-26,17.963,176.457,75.43,41.9,1656.78
2013-08-27,17.45,174.5467,74.12,41.68,1630.48
2013-08-28,17.532,173.9927,75.03,41.64,1634.96
2013-08-29,17.561,174.4512,75.05,41.44,1638.17
2013-08-30,17.401,174.0977,74.49,41.62,1632.97
2013-09-03,17.449,175.712,73.9,41.09,1639.77
2013-09-04,17.81,174.9192,74.14,40.89,1653.08
2013-09-05,17.688,175.8935,72.99,40.75,1655.08
2013-09-06,17.794,174.8237,72.7,41.12,1655.17
2013-09-09,18.078,176.6862,73.58,41.23,1671.71
2013-09-10,17.666,178.2336,74.6,41.41,1683.99
2013-09-11,16.704,182.1498,75.04,41.02,1689.13
2013-09-12,16.882,182.1784,75.4,40.76,1683.42
2013-09-13,16.604,183.5539,75.11,40.96,1687.99
2013-09-16,16.076,184.4899,75.54,40.94,1697.6
2013-09-17,16.261,183.5443,75.8,41.15,1704.76
2013-09-18,16.596,185.703,77.37,42.63,1725.52
2013-09-19,16.868,184.7192,78.51,42.3,1722.34
2013-09-20,16.693,181.5003,77.0,41.78,1709.91
2013-09-23,17.523,182.4268,75.91,42.17,1701.84
2013-09-24,17.468,181.4525,76.04,42.08,1697.42
2013-09-25,17.197,180.9749,75.52,41.72,1692.77
2013-09-26,17.365,181.6913,76.07,41.53,1698.67
2013-09-27,17.241,178.5393,75.96,41.23,1691.75
2013-09-30,17.027,176.8773,75.85,41.18,1681.55
2013-10-01,17.427,178.0235,76.26,41.28,1695.0
2013-10-02,17.484,176.6671,76.32,41.33,1693.87
2013-10-03,17.265,175.6165,75.88,40.56,1678.66
2013-10-04,17.251,175.8457,75.78,40.66,1690.5
2013-10-07,17.42,173.8494,75.13,40.49,1676.12
2013-10-08,17.176,170.7069,74.27,41.01,1655.45
2013-10-09,17.378,173.1903,74.14,41.27,1656.4
2013-10-10,17.487,176.4857,75.51,41.57,1692.56
2013-10-11,17.6,177.8133,76.32,41.69,1703.2
2013-10-14,17.716,178.587,76.35,41.35,1710.14
2013-10-15,17.81,176.3806,75.18,40.85,1698.06
2013-10-16,17.897,178.3578,74.94,41.28,1721.54
2013-10-17,18.018,166.9913,75.74,41.91,1733.15
2013-10-18,18.175,165.9884,74.69,41.94,1744.5
2013-10-21,18.62,165.1096,74.62,41.76,1744.66
2013-10-22,18.567,167.125,74.86,42.28,1754.67
2013-10-23,18.749,167.8892,75.08,42.29,1746.38
2013-10-24,18.997,169.8282,76.78,42.01,1752.07
2013-10-25,18.784,168.9208,76.25,42.46,1759.77
2013-10-28,18.924,169.3983,76.06,42.44,1762.11
2013-10-29,18.453,173.9545,77.5,42.39,1771.95
2013-10-30,18.746,172.0728,77.88,41.9,1763.31
2013-10-31,18.668,171.1749,77.89,40.91,1756.54
2013-11-01,18.572,171.194,76.99,41.02,1761.64
2013-11-04,18.813,172.1874,77.0,41.49,1767.93
2013-11-05,18.766,169.8759,76.65,41.1,1762.97
2013-11-06,18.604,171.1558,76.42,41.77,1770.49
2013-11-07,18.303,171.9295,75.69,41.52,1747.15
2013-11-08,18.591,171.92,75.48,41.21,1770.61
2013-11-11,18.537,174.6804,75.37,41.5,1771.89
2013-11-12,18.572,174.8619,76.18,41.39,1767.69
2013-11-13,18.594,175.3204,77.6,41.74,1782.0
2013-11-14,18.863,174.0404,78.94,42.36,1790.62
2013-11-15,18.75,174.9765,80.03,42.42,1798.18
2013-11-18,18.522,176.1991,79.67,42.33,1791.53
2013-11-19,18.555,176.9441,80.38,42.07,1787.87
2013-11-20,18.393,176.8868,79.75,41.4,1781.37
2013-11-21,18.612,175.8743,79.83,41.37,1795.85
2013-11-22,18.564,173.1712,79.18,41.23,1804.76
2013-11-25,18.705,170.917,79.75,41.0,1802.48
2013-11-26,19.05,169.3601,80.35,40.73,1802.75
2013-11-27,19.499,170.9457,80.66,40.68,1807.23
2013-11-29,19.86,171.6239,80.67,40.63,1805.81
2013-12-02,19.687,169.5225,79.77,40.74,1800.9
2013-12-03,20.226,168.1853,78.71,40.88,1795.15
2013-12-04,20.179,167.8605,78.4,41.09,1792.81
2013-12-05,20.282,168.1853,78.54,40.94,1785.03
2013-12-06,20.001,169.704,79.84,41.43,1805.09
2013-12-09,20.23,169.5034,79.6,41.04,1808.37
2013-12-10,20.198,169.1786,78.61,40.46,1802.62
2013-12-11,20.049,167.3447,79.0,40.28,1782.22
2013-12-12,20.019,165.5968,78.53,40.2,1775.5
2013-12-13,19.801,165.0523,79.01,40.12,1775.32
2013-12-16,19.911,169.8759,79.1,40.38,1786.54
2013-12-17,19.821,167.8796,78.62,40.31,1781.0
2013-12-18,19.67,170.6878,80.05,41.01,1810.65
2013-12-19,19.445,172.1397,79.95,40.79,1809.6
2013-12-20,19.608,171.9486,80.04,41.06,1818.32
2013-12-23,20.36,174.0595,80.56,40.88,1827.99
2013-12-24,20.274,175.0051,80.64,40.96,1833.32
2013-12-26,20.139,177.0396,81.55,40.75,1842.02
2013-12-27,20.003,176.7818,81.64,40.86,1841.4
2013-12-30,19.804,178.0521,81.94,41.0,1841.07
2013-12-31,20.036,179.1601,82.34,41.11,1848.36
2014-01-02,19.755,177.2116,82.02,40.69,1831.98
2014-01-03,19.321,178.2718,81.89,40.47,1831.37
2014-01-06,19.426,177.6605,81.1,40.4,1826.77
2014-01-07,19.287,181.2042,81.5,40.76,1837.88
2014-01-08,19.409,179.5422,81.93,40.4,1837.49
2014-01-09,19.161,178.9786,81.57,40.62,1838.13
2014-01-10,19.034,178.864,82.01,41.39,1842.37
2014-01-13,19.133,175.903,80.97,41.27,1819.2
2014-01-14,19.514,177.5841,81.01,41.1,1838.88
2014-01-15,19.906,179.3225,81.07,41.08,1848.38
2014-01-16,19.795,180.2968,81.26,41.24,1845.89
2014-01-17,19.31,181.5671,81.0,41.16,1838.7
2014-01-21,19.61,179.9816,80.46,41.65,1843.8
2014-01-22,19.697,174.0786,80.2,41.6,1844.86
2014-01-23,19.864,174.5371,80.24,41.43,1828.46
2014-01-24,19.503,171.5857,79.16,41.22,1790.29
2014-01-27,19.661,169.9237,78.94,41.25,1781.56
2014-01-28,18.089,168.9208,78.54,41.25,1792.5
2014-01-29,17.884,168.4909,76.68,40.89,1774.2
2014-01-30,17.849,169.4079,76.93,40.89,1794.19
2014-01-31,17.879,168.7584,76.85,41.24,1782.59
2014-02-03,17.912,165.1479,75.09,41.25,1741.89
2014-02-04,18.171,165.0905,74.97,41.0,1755.2
2014-02-05,18.307,166.4278,75.26,40.82,1751.64
2014-02-06,18.304,166.8385,76.16,40.91,1773.43
2014-02-07,18.56,169.3028,76.45,41.1,1797.02
2014-02-10,18.893,169.1978,76.41,41.28,1799.84
2014-02-11,19.141,171.643,76.7,41.69,1819.75
2014-02-12,19.14,172.1588,77.28,41.61,1819.26
2014-02-13,19.444,173.687,77.59,42.23,1829.83
2014-02-14,19.428,175.4541,77.93,42.52,1838.63
2014-02-18,19.5,174.9765,77.57,42.54,1840.76
2014-02-19,19.192,174.7473,76.45,42.17,1828.75
2014-02-20,18.97,175.9985,77.48,42.4,1839.78
2014-02-21,18.759,174.5944,77.74,42.35,1836.25
2014-02-24,18.841,175.2248,77.87,42.12,1847.61
2014-02-25,18.645,175.0147,80.98,42.17,1845.12
2014-02-26,18.477,175.8075,81.7,42.0,1845.16
2014-02-27,18.845,176.9632,81.97,42.01,1854.29
2014-02-28,18.794,176.8677,82.03,42.35,1859.45
2014-03-03,18.849,175.9985,82.0,42.05,1845.73
2014-03-04,18.973,178.0808,82.87,42.33,1873.91
2014-03-05,19.013,178.7494,82.91,42.22,1873.81
2014-03-06,18.955,179.227,82.41,42.04,1877.03
2014-03-07,18.944,179.2652,82.55,42.1,1878.04
2014-03-10,18.961,178.033,82.18,42.16,1877.17
2014-03-11,19.146,178.3864,81.29,42.05,1867.63
2014-03-12,19.165,177.8706,80.56,42.63,1868.2
2014-03-13,18.952,175.6547,78.8,43.16,1846.34
2014-03-14,18.739,174.0404,79.38,43.49,1841.13
2014-03-17,18.812,177.479,79.58,43.52,1858.83
2014-03-18,18.979,178.4342,79.82,43.45,1872.25
2014-03-19,18.974,176.4283,79.75,42.79,1860.77
2014-03-20,18.882,179.4753,80.09,42.79,1872.01
2014-03-21,19.031,178.3005,80.42,42.92,1866.52
2014-03-24,19.257,179.8096,79.66,43.18,1857.44
2014-03-25,19.464,186.2952,79.47,43.43,1865.62
2014-03-26,19.278,183.9837,78.87,43.15,1852.56
2014-03-27,19.195,181.3188,78.68,43.4,1849.04
2014-03-28,19.174,181.911,78.72,43.37,1857.62
2014-03-31,19.169,183.8595,79.13,43.94,1872.34
2014-04-01,19.345,185.7794,79.38,43.5,1885.52
2014-04-02,19.377,184.872,79.95,43.29,1890.9
2014-04-03,19.243,184.0506,79.4,43.31,1888.77
2014-04-04,18.994,183.1718,78.72,43.7,1865.09
2014-04-07,18.695,185.7985,77.13,44.21,1845.04
2014-04-08,18.694,184.6236,77.11,44.71,1851.96
2014-04-09,18.94,187.8234,77.76,44.37,1872.18
2014-04-10,18.696,186.9065,76.78,44.3,1833.08
2014-04-11,18.558,186.4385,75.7,44.57,1815.69
2014-04-14,18.631,188.9028,75.97,44.65,1830.61
2014-04-15,18.499,188.1864,75.89,45.25,1842.98
2014-04-16,18.536,187.5942,76.58,45.82,1862.31
2014-04-17,18.748,181.4907,77.09,45.12,1864.85
2014-04-21,18.97,183.6494,77.96,45.16,1871.89
2014-04-22,18.989,183.5348,79.67,45.34,1879.55
2014-04-23,18.741,183.1336,78.52,45.22,1875.39
2014-04-24,20.278,181.6913,79.77,45.68,1878.61
2014-04-25,20.426,181.1277,79.38,46.26,1863.4
2014-04-28,21.218,184.4804,80.17,46.68,1869.43
2014-04-29,21.155,186.362,79.52,46.36,1878.33
2014-04-30,21.075,187.6611,79.51,45.83,1883.95
2014-05-01,21.124,184.8529,79.33,45.22,1883.68
2014-05-02,21.164,182.8566,79.4,44.18,1881.14
2014-05-05,21.463,182.6847,78.69,44.49,1884.66
2014-05-06,21.229,181.5098,77.42,44.35,1867.72
2014-05-07,21.155,180.8125,77.08,44.86,1878.21
2014-05-08,21.0,180.44,77.05,44.2,1875.63
2014-05-09,20.912,181.5576,77.71,43.67,1878.48
2014-05-12,21.173,183.9359,78.27,43.26,1896.65
2014-05-13,21.206,183.573,77.27,43.31,1897.45
2014-05-14,21.21,180.2586,76.31,43.73,1888.53
2014-05-15,21.029,178.0999,76.24,43.44,1870.85
2014-05-16,21.34,178.673,77.36,43.51,1877.86
2014-05-19,21.593,178.6157,76.5,42.82,1885.08
2014-05-20,21.597,176.6003,77.96,42.77,1872.83
2014-05-21,21.654,178.033,78.08,42.84,1888.03
2014-05-22,21.688,177.3549,78.78,43.19,1892.49
2014-05-23,21.933,177.6032,79.18,43.08,1900.53
2014-05-27,22.344,176.4952,79.69,43.16,1911.91
2014-05-28,22.286,174.8714,79.68,43.45,1909.78
2014-05-29,22.692,175.5209,79.9,43.54,1920.03
2014-05-30,22.607,176.094,80.23,43.78,1923.57
2014-06-02,22.452,177.3644,80.84,43.67,1924.97
2014-06-03,22.769,176.1036,80.67,43.67,1924.24
2014-06-04,23.029,176.2373,80.54,43.73,1927.88
2014-06-05,23.12,177.6414,80.38,44.12,1940.46
2014-06-06,23.056,178.0139,80.64,43.89,1949.44
2014-06-09,23.425,177.8706,80.61,43.64,1951.27
2014-06-10,23.563,176.0272,80.74,43.61,1950.79
2014-06-11,23.465,174.0786,79.81,43.09,1943.89
2014-06-12,23.073,173.0948,78.43,43.48,1930.11
2014-06-13,22.82,174.3747,78.07,43.53,1936.16
2014-06-16,23.05,174.1742,78.9,43.7,1937.78
2014-06-17,23.02,174.0882,80.02,43.43,1941.99
2014-06-18,23.045,175.3681,80.71,44.53,1956.98
2014-06-19,22.965,174.6231,80.44,44.72,1959.48
2014-06-20,22.728,173.41,80.17,44.25,1962.87
2014-06-23,22.708,173.9736,80.64,44.22,1962.61
2014-06-24,22.57,172.7701,80.43,44.19,1949.98
2014-06-25,22.59,172.6172,80.53,44.67,1959.53
2014-06-26,22.725,172.2829,80.75,44.81,1957.22
2014-06-27,22.995,173.5629,81.13,45.06,1960.96
2014-06-30,23.233,173.1426,80.96,45.38,1960.23
2014-07-01,23.38,177.9948,81.82,45.08,1973.32
2014-07-02,23.37,179.9433,81.98,44.26,1974.62
2014-07-03,23.508,180.0771,82.05,44.01,1985.44
2014-07-07,23.992,179.609,81.42,44.21,1977.65
2014-07-08,23.838,178.8258,80.76,44.54,1963.71
2014-07-09,23.848,179.972,80.73,44.46,1972.83
2014-07-10,23.759,179.2843,79.4,44.64,1964.68
2014-07-11,23.805,179.5708,79.61,44.53,1967.57
2014-07-14,24.113,181.3474,79.46,44.18,1977.1
2014-07-15,23.83,180.0389,79.86,44.47,1973.28
2014-07-16,23.695,183.7353,79.66,44.77,1981.57
2014-07-17,23.272,183.8595,79.55,44.55,1958.12
2014-07-18,23.608,183.8691,80.08,44.89,1978.22
2014-07-21,23.485,182.293,79.71,44.91,1973.63
2014-07-22,23.68,185.3878,80.54,44.91,1983.53
2014-07-23,24.298,184.9484,81.02,44.81,1987.01
2014-07-24,24.258,186.4862,81.2,44.78,1987.98
2014-07-25,24.418,185.6839,81.03,44.74,1978.34
2014-07-28,24.755,187.002,81.07,45.36,1978.91
2014-07-29,24.595,185.8463,80.98,44.86,1969.95
2014-07-30,24.538,185.3018,81.76,44.38,1970.07
2014-07-31,23.9,183.0763,80.85,43.29,1930.67
2014-08-01,24.033,180.6693,79.75,43.32,1925.15
2014-08-04,23.898,181.1373,80.03,43.1,1938.99
2014-08-05,23.78,178.7112,80.03,42.6,1920.21
2014-08-06,23.74,177.6318,80.52,42.17,1920.24
2014-08-07,23.62,176.0367,80.47,42.62,1909.57
2014-08-08,23.685,178.2623,82.43,43.53,1931.59
2014-08-11,23.998,179.0646,82.88,43.06,1936.92
2014-08-12,23.993,178.9404,82.92,43.22,1933.75
2014-08-13,24.31,179.5231,83.12,43.07,1946.72
2014-08-14,24.375,179.4562,83.86,43.43,1955.18
2014-08-15,24.495,178.9786,83.69,43.42,1955.06
2014-08-18,24.79,180.8699,83.59,43.38,1971.74
2014-08-19,25.133,181.548,88.23,43.8,1981.6
2014-08-20,25.143,181.5767,90.75,43.81,1986.51
2014-08-21,25.145,182.656,91.15,43.89,1992.37
2014-08-22,25.33,181.8728,91.03,43.68,1988.4
2014-08-25,25.385,182.5892,91.2,43.9,1997.92
2014-08-26,25.222,184.3371,91.63,43.54,2000.02
2014-08-27,25.533,183.6303,91.87,43.83,2000.12
2014-08-28,25.563,183.3915,92.51,44.23,1996.74
2014-08-29,25.625,183.678,93.5,44.4,2003.37
2014-09-02,25.825,182.9712,91.15,43.8,2002.28
2014-09-03,24.735,183.3437,89.0,44.18,2000.72
2014-09-04,24.53,182.1307,89.93,44.16,1997.65
2014-09-05,24.743,182.6274,91.61,44.79,2007.71
2014-09-08,24.59,181.6149,90.82,44.56,2001.54
2014-09-09,24.498,181.4716,88.93,43.97,1988.44
2014-09-10,25.25,182.9521,89.25,43.76,1995.69
2014-09-11,25.358,183.124,89.22,44.06,1997.45
2014-09-12,25.415,182.7038,88.84,43.36,1985.54
2014-09-15,25.408,183.21,89.38,43.37,1984.13
2014-09-16,25.215,184.3084,90.27,43.93,1998.98
2014-09-17,25.395,184.1556,91.22,43.57,2001.57
2014-09-18,25.448,185.063,92.09,43.28,2011.36
2014-09-19,25.24,185.3018,92.34,43.69,2010.4
2014-09-22,25.265,184.4517,91.89,43.47,1994.29
2014-09-23,25.66,183.0285,91.49,43.4,1982.77
2014-09-24,25.438,183.6876,93.02,43.45,1998.3
2014-09-25,24.468,180.5355,91.9,43.33,1965.99
2014-09-26,25.188,181.5385,92.84,43.45,1982.85
2014-09-29,25.028,181.1373,92.88,43.63,1977.8
2014-09-30,25.188,181.3188,91.74,43.65,1972.29
2014-10-01,24.795,178.778,91.02,44.09,1946.16
2014-10-02,24.975,178.5297,92.24,44.13,1946.17
2014-10-03,24.905,180.2108,93.54,44.14,1967.9
2014-10-06,24.905,180.5642,93.26,44.07,1964.82
2014-10-07,24.688,177.3835,92.47,44.14,1935.1
2014-10-08,25.2,180.8699,94.09,45.04,1968.89
2014-10-09,25.255,178.0617,93.07,44.83,1928.21
2014-10-10,25.183,177.5936,92.55,45.11,1906.13
2014-10-13,24.953,175.2917,90.6,45.85,1874.74
2014-10-14,24.688,175.5591,90.1,46.9,1877.7
2014-10-15,24.385,173.6011,87.85,46.85,1862.49
2014-10-16,24.065,171.7767,88.88,46.37,1862.76
2014-10-17,24.418,173.8876,90.24,46.22,1886.76
2014-10-20,24.94,161.5182,91.85,46.78,1904.01
2014-10-21,25.618,155.9114,94.2,46.93,1941.28
2014-10-22,25.748,154.536,93.34,47.19,1927.11
2014-10-23,26.208,154.9085,94.8,47.21,1950.82
2014-10-24,26.305,154.813,94.99,47.41,1964.58
2014-10-27,26.278,154.6124,95.47,47.38,1961.63
2014-10-28,26.685,156.2648,96.59,47.37,1985.05
2014-10-29,26.835,156.1311,96.42,46.42,1982.3
2014-10-30,26.745,156.9812,97.52,46.45,1994.65
2014-10-31,27.0,157.029,97.52,46.36,2018.05
